fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
CHAUSSON;Frans;FRANSBONHOMME;95000;TAVERNY;49.0265888;2.2234971;ILE DE FRANCE;France;1 boulevard Chaptal, 95150 Taverny, France;49.02619481796693;2.2003458805860974;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;92000;NANTERRE;48.8924273;2.2071267;ILE DE FRANCE;France;52 rue du Port, 92000 Nanterre, France;48.8946483012399;2.176912736700406;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;95000;CHAMPAGNE SUR OISE;49.1339431;2.2312397;ILE DE FRANCE;France;Rue Lavoisier, 95660 Champagne-sur-Oise, France;49.14292438486595;2.255731032108945;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;78000;COIGNIERES;48.7671468;1.9193679;ILE DE FRANCE;France;Rue Laënnec, 78310 Coignières, France;48.75367622914093; 1.9295871081261682;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;78000;LES MUREAUX;48.9931578;1.909928;ILE DE FRANCE;France;2 rue Levassor, 78130 Les Mureaux, France;48.981622757113975;1.892315642170072;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;77000;LAGNY SUR MARNE;48.8773018;2.7056056;ILE DE FRANCE;France;135 rue Freycinet, 77400 Lagny-sur-Marne, France;48.87570407806819;2.679140509636652;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;77000;MONTEREAU FAULT YONNE;48.3849647;2.9557006;ILE DE FRANCE;France;2 rue Clomarts, 77130 Montereau-Fault-Yonne, France;48.385145050925445;2.9674151151483668;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;91000;FLEURY MEROGIS;48.629965;2.3609313;ILE DE FRANCE;France;Rue Adrienne Bolland ZAC des Ciroliers 91700 Fleury-Mérogis France;48.61884045831266;2.359243878941164;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;77000;MEAUX;48.9582708;2.8773541;ILE DE FRANCE;France;8 rue Thomas Edison ZI Nord 77100 Meaux France;48.96415770398808;2.9188098133339397;—;FOURNITURES
CHAUSSON;Frans;FRANSBONHOMME;95000;GOUSSAINVILLE;49.0323168;2.4733628;ILE DE FRANCE;France;2 Rue Jean Pierre Timbaud 95190 Goussainville France;49.021820102133056; 2.451897728788411;—;FOURNITURES
BSM;BSM;BSM;77000;LOGNES;48.8384157;2.632722;ILE DE FRANCE;France;9 allée Lech Walesa - Zac du Parc d'activités de Paris-Est;48.82678342681868;2.625477180496139;—;BETON
;;;78000;LIMAY;48.9921015;1.7353686;ILE DE FRANCE;France;;;;;
BSM;BSM;BSM;78000;THIVERVAL GRIGNON;48.8418686;1.9342972;ILE DE FRANCE;France;Chem. de Plaisir, 78850 Thiverval-Grignon, France;48.835438143793354;1.929443743613919;—;BETON
BSM;BSM;BSM;91000;BRETIGNY SUR ORGE;48.6099887;2.3075288;ILE DE FRANCE;France;Rue de la Desserte Industrielle;48.59099069951565;2.2950034286016034;—;BETON
BSM;BSM;BSM;92000;NANTERRE;48.8924273;2.2071267;ILE DE FRANCE;France;Chem. d'Accès À l'Usine Électrique, 92000 Nanterre, France;48.91876728025709;2.2390374568042613;—;BETON
BSM;BSM;BSM;92000;GENNEVILLIERS;48.9254221;2.2940122;ILE DE FRANCE;France;22 Chemin des Petits Marais;48.94740879279619;2.3020936025913112;—;BETON
BSM;BSM;BSM;93000;LA COURNEUVE;48.9267236;2.3896123;ILE DE FRANCE;France;65 Av. Jean Mermoz, 93120 La Courneuve, France;48.93286586834309;2.406420681185056;—;BETON
BSM;BSM;BSM;93000;LE BOURGET;48.9351403;2.4258354;ILE DE FRANCE;France;12 Avenue Hélène Boucher;48.93539452246235;2.4158084896334087;—;BETON
BSM;BSM;BSM;93000;L’ILE SAINT DENIS;48.938;2.338;ILE DE FRANCE;France;13 Quai du Châtelier 13, 93450 L'Île-Saint-Denis, France;48.92765763452985;2.336350333801506;—;BETON
BSM;BSM;BSM;94000;VILLENEUVE SAINT GEORGES;48.7305272;2.44782;ILE DE FRANCE;France;Zone Industrielle des Graviers, 8 Avenue Winston Churchill;48.75515383603538;2.447697499872439;—;BETON
BSM;BSM;BSM;95000;LE THILLAY;49.00611;2.4725;ILE DE FRANCE;France;7 Avenue du Capitaine Girard;49.00124872020623;2.4849240593580544;—;BETON
SODEXTRA;SODEX;SODEXTRA;91000;SACLAY;48.7305162;2.172576;ILE DE FRANCE;France;le Bas de L Étang, 91400 Saclay;48.738948558849884;2.181236743795983;—;MATERIEL BLANC 
COLBER;COL;COLBER;94000;THIAIS;48.7643664;2.391024;ILE DE FRANCE;France;169 avenue de Fontainebleau, 94320 Thiais, France;48.77056887094276;2.369537775617084;—;PETITS ENGINS
COLBER;COL;COLBER;77000;TORCY;48.8515;2.65265;ILE DE FRANCE;France;86 rue des Coutures Z.I., 77200 Torcy, France;48.84383028951332;2.6575487845226595;—;PETITS ENGINS
COLBER;COL;COLBER;78000;VOISINS LE BRETONNEUX;48.7586786;2.0509674;ILE DE FRANCE;France;21/23 rue des Tilleuls ZAC Voisins-Merantais, 78960 Voisins-le-Bretonneux, France;48.757120998190885;2.0565504699936374;—;PETITS ENGINS
COLBER;COL;COLBER;93000;LE BOURGET;48.9351403;2.4258354;ILE DE FRANCE;France;70 rue Albert Thomas, 93350 Le Bourget, France;48.936837765179675;2.440406996628862;—;PETITS ENGINS
COLBER;COL;COLBER;91000;MORIGNY CHAMPIGNY;48.4533835;2.1702138;ILE DE FRANCE;France;7 Rue des Rochettes, 91150 Morigny-Champigny, France;48.453756893860835;2.1705256239187563;—;PETITS ENGINS
SPME;SPME;SPME;92000;GENNEVILLIERS;48.9254221;2.2940122;ILE DE FRANCE;France;13 Route du Môle Central, 92230 Gennevilliers, France;48.945202741687865;2.2791916139057795;—;MATERIEL NOIR 
VIACOV;VIA;VIACOV;95000;GENICOURT;49.088;2.069;ILE DE FRANCE;France;39 rue des Fossettes, 95650 Génicourt, France;49.08425958317829;2.072100778051527;—;GRANDS ENGINS
BOUVELOT TP;Bouv;BOUVELOT TP;93000;LES PAVILLONS SOUS BOIS;48.9082988;2.5034999;ILE DE FRANCE;France;23 Allée d'Athènes, 93320 Les Pavillons-sous-Bois, France;48.91184754517678;2.4935456540490293;—;MATERIEL BLANC 
CHEUTIN;CHEU;CHEUTIN;91000;BREUX JOUY;48.5508514;2.1639559;ILE DE FRANCE;France;Route de Rimoron, 91650 Breux-Jouy, France;48.551223520065385;2.159920323510001;01.64.58.65.65 / planning@cheutin-tp.com;PETITS ENGINS
GO POMPE;GO;GO POMPE;95000;ARGENTEUIL;48.9479069;2.2481797;ILE DE FRANCE;France;Pavillon 8, 87 Rue de Calais, 95100 Argenteuil, France;48.94795509148964;2.2407193132454277;—;BETON
SNB ;SNB ;SNB ;94000;VALENTON;48.7443189;2.4699741;ILE DE FRANCE;France;1 RUE VASCO DE GAMA, 94460 VALENTON;48.76780880845431;2.4509122688828264;—;MATERIEL BLANC 
EVA INDUSTRIES;EVA INDUSTRIES;EVA INDUSTRIES;93000;AULNAY SOUS BOIS;48.934231;2.499789;ILE DE FRANCE;France;"ZONE INDUSTRIELLE DES MARDELLES
2-10 RUE BLAISE PASCAL
93605 AULNAY SOUS BOIS";48.950031925834;2.486713597210555;—;MATERIEL NOIR 
EVO LOCATION;EVO LOCATION;;95000;SAINT OUEN L'AUMONE;49.0992941;2.1513279;ILE DE FRANCE;France;39 AVENUE DU CHATEAU, 95310 SAINT-OUEN-L'AUMONE;49.054513623225226;2.1265014049666076;—;GRANDS ENGINS
UTD ;UTD ;UTD ;95000;PUISEUX PONTOISE ;49.0578349;2.0205371;ILE DE FRANCE;France;Route de Boissy l'Aillerie, RD 22, 95650 Puiseux-Pontoise, France;49.064173488136156;2.0210572899899955;—;GRANDS ENGINS
SCIABBARRASI RENT;;;91000;MORANGIS ;48.7022956;2.3367599;ILE DE FRANCE;France;"1 AVENUE DESCARTES
91420 MORANGIS ";48.70076891184295;2.334412598762302;—;GRANDS ENGINS
LM DISTRIBUTION;LM;LM DISTRIBUTION;95000;GOUSSAINVILLE;49.0323168;2.4733628;ILE DE FRANCE;France;"6-8 , Rue Joseph Jacquard
95190 GOUSSAINVILLE";49.02480344639677;2.4554654405709333;—;PIERRES NATURELLES
IDF MARQUAGE;IDF ;IDF MARQUAGE;95000;GOUSSAINVILLE;49.0323168;2.4733628;ILE DE FRANCE;France;ZI DES BETHUNES, 27 RUE DE BRETAGNE, 95310 SAINT-OUEN-L'AUMONE;49.04533682170267;2.1441021625213694;—;MARQUAGE /BALISAGE 
EUROPIERRE;EUROPIERRE;EUROPIERRE;77000;BUSSY SAINT GEORGES;48.8366447;2.7098422;ILE DE FRANCE;France;"19 Bis, Avenue Graham Bell
77600 BUSSY-SAINT-GEORGES";48.832925181287855;2.6961557367702533;—;PIERRES NATURELLES
RFM;RFM;RFM;77000;ROISSY  EN BRIE;48.7903787;2.6545195;ILE DE FRANCE;France;PARC D ACTIVITE DE LA FORGE, 3 IMPASSE DE LA LIEVRERIE, 77680 ROISSY-EN-BRIE;48.78934081888653;2.6458911003392855;—;RECYCLAGE DES MATÉRIAUX
ATPL CASELAS ;ATPL;ATPL CASELAS ;95000;SAINT OUEN L'AUMONE;49.0992941;2.1513279;ILE DE FRANCE;France;PARC ACTIVITES VERT GALANT, 70 AVENUE DU CHATEAU, 95310 SAINT-OUEN-L'AUMONE;49.05465142889494;2.1347795888767593;—;PETITS ENGINS
TERSEN;Ter;TERSEN SIÈGE SOCIAL;78000;MAGNY LES HAMEAUX;48.7353;2.0616;ILE DE FRANCE;France;"2, rue Jean Mermoz – CS 20503
78771 Magny-les-Hameaux Cedex";48.75008500743423;2.067295845849716;—;MATERIEL BLANC 
TERSEN;Ter;TERSEN-GENNEVILLIERS;92000;GENNEVILLIERS;48.9254221;2.2940122;ILE DE FRANCE;France;"13 RTE DU MOLE CENTRAL
92230 GENNEVILLIERS";48.94446157716871;2.2815062286735532;ctm.gennevilliers@tersen-env.com / 01.74.40.01.70;MATERIEL BLANC 
TERSEN;Ter;TERSEN ;78000;VIGNEUX SUR SEINE;48.9783;1.9736;ILE DE FRANCE;France;Chem. du Port Brun, 91270 Vigneux-sur-Seine, France;48.72352530606579;2.448855697583841;—;MATERIEL BLANC 
BUSCA;Bu;BUSCA AVRAINVILLE;91000;AVRAINVILLE;48.5623782;2.247154;ILE DE FRANCE;France;Rue Louise de Vilmorin, 91630 Avrainville;48.56555428319344;2.227941963954318;avrainville@busca.fr / 01 69 95 11 73;FOURNITURES
BUSCA;Bu;BUSCA BONNEUIL;94000;BONNEUIL SUR MARNE;48.7742;2.4792;ILE DE FRANCE;France;23, Quai du Rancy, 94380 Bonneuil-sur-Marne;48.77750589527622;2.492854307291148;bonneuil@busca.fr / 01 58 42 19 70;FOURNITURES
BUSCA;Bu;BUSCA DAMMARIE LES LYS;77000;DAMMARIE LES LYS;48.517;2.6406;ILE DE FRANCE;France;951, Quai Voltaire, 77190 Dammarie-les-Lys;48.52610816749576;2.637657692667068;dammarie@busca.fr / 01 64 79 50 80;FOURNITURES
BUSCA;Bu;BUSCA GENNEVILLIERS;92000;GENNEVILLIERS;48.9254221;2.2940122;ILE DE FRANCE;France;3, impasse des Petits Marais, 92230 Gennevilliers;48.94980572354286;2.3183474026864483;gennevilliers@busca.fr / 01 47 94 75 57;FOURNITURES
BUSCA;Bu;BUSCA MEZIERES SUR SEINE;78000;MEZIERES SUR SEINE;48.9597;1.8003;ILE DE FRANCE;France;Sente des Gravois, 78970 Mézières-sur-Seine;48.96279854872408;1.7953855506565526;mezieres@busca.fr / 01 30 04 05 51;FOURNITURES
BUSCA;Bu;BUSCA SAINT THIBAULT DES VIGNES;77000;SAINT THIBAULT DES VIGNES;48.8692;2.6806;ILE DE FRANCE;France;1Bis Rue du Grand Pommeraye, 77400 Saint-Thibault-des-Vignes;48.87557529497355;2.674296214272562;st-thibault@busca.fr / 01 64 30 09 90;FOURNITURES
BUSCA;Bu;BUSCA TRAPPES;78000;TRAPPES;48.7760957;1.9988356;ILE DE FRANCE;France;54 avenue des Frères Lumière, 78190 Trappes;48.75701335114391;1.9796368756938356;trappes@busca.fr / 01 30 16 00 09;FOURNITURES
BUSCA;Bu;BUSCA VILLIERS LE BEL;95000;VILLIERS LE BEL;49.0089;2.3981;ILE DE FRANCE;France;Avenue du 8 mai 1945, 95400 Villiers-le-Bel;49.01674523271623;2.4296273579474374;Villiers@busca.fr / 01 39 33 00 60;FOURNITURES
LARIVIERE;LA;LARIVIERE TRAPPES;78000;TRAPPES;48.7760957;1.9988356;ILE DE FRANCE;France;ZA Trappes-Elancourt, Allée du ruisseau de Gironde, 78190 Trappes;48.760436349831814;1.9775870310806587;—;FOURNITURES
LARIVIERE;LA;LARIVIERE CHAMPLAN;91000;CHAMPLAN;48.7083;2.2786;ILE DE FRANCE;France;ZA Chemin Blanc, Rue du Chemin Blanc, 91160 Champlan;48.70679982453414; 2.293368866422235;—;FOURNITURES
LARIVIERE;LA;LARIVIERE MELUN;77000;MELUN;48.539;2.6603;ILE DE FRANCE;France;305 rue Einstein, ZI Vaux le Pénil, 77000 Melun;48.53265584220413;2.688650038662558;—;FOURNITURES
LARIVIERE;LA;LARIVIERE MALAKOFF;92000;MALAKOFF;48.819;2.299;ILE DE FRANCE;France;54 avenue Augustin Dumont, 92240 Malakoff;48.82256605069965;2.3064299597522484;—;FOURNITURES
LARIVIERE;LA;LARIVIERE PARIS 20;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France;58 boulevard de Charonne, 75020 Paris;48.8645921020535;2.4032469736415765;—;FOURNITURES
LARIVIERE;LA;LARIVIERE PANTIN;93000;PANTIN;48.8956;2.4017;ILE DE FRANCE;France;67 avenue du Général Leclerc, 93500 Pantin;48.9002518593496;2.4083291270123572;—;FOURNITURES
LARIVIERE;LA;LARIVIERE CHELLES;77000;CHELLES;48.8811;2.582;ILE DE FRANCE;France;54 rue Belle Île, 77507 Chelles;48.870853708900704;2.5961003398557976;—;FOURNITURES
LARIVIERE;LA;LARIVIERE MANTES LA JOLIE;78000;EPONE;48.9543;1.8119;ILE DE FRANCE;France;ZA de la Couronne des Prés, Avenue de la Mauldre, 78680 Epône;48.95881593347911;1.8229960969857704;—;FOURNITURES
LARIVIERE;LA;LARIVIERE BEAUCHAMP;95000;BEAUCHAMP;49.0167;2.2;ILE DE FRANCE;France;269 Chemin Jules César, 95250 Beauchamp;49.024941727515575;2.1993542697560757;—;FOURNITURES
CLIM PLUS;clim+;PANTIN CLIM+;93000;PANTIN;48.8956;2.4017;ILE DE FRANCE;France;110 BIS AV DU GENERAL LECLERCHALLE DE PANTIN,93500 PANTIN;48.90165372099471;2.4177762055698326;—;FOURNITURES
CLIM PLUS;clim+;CORBEIL CLIM+;91000;CORBEILESSONNES;48.6137734;2.4818087;ILE DE FRANCE;France;RUE FERNAND RAYNAUD,91100 CORBEIL-ESSONNES;48.62304469317895;2.4699443803119356;—;FOURNITURES
CLIM PLUS;clim+;LA QUEUE EN BRIE CLIM+;94000;LA QUEUEEN BRIE;48.78639;2.57889;ILE DE FRANCE;France;20 AV DU GENERAL DE GAULLE,94510 LA QUEUE EN BRIE;48.7790816390587;2.5747199327425063;—;FOURNITURES
CLIM PLUS;clim+;MAISONS-ALFORT CLIM+;94000;MAISONS ALFORT;48.8019;2.4326;ILE DE FRANCE;France;88 Av. de la République, 94700 Maisons-Alfort, France;48.804756082944124;2.442106527764292;01 43 90 12 90;FOURNITURES
CLIM PLUS;clim+;VILLENEUVE CLIM+;92000;VILLENEUVE LA GARENNE;48.93472;2.32861;ILE DE FRANCE;France;4 Rue de la Litte, 92390 Villeneuve-la-Garenne;48.92739628289257;2.321055274257471;—;FOURNITURES
CLIM PLUS;clim+;NANTERRE CLIM+;92000;NANTERRE;48.89056;2.20889;ILE DE FRANCE;France;16 Avenue des Guilleraies, 92000 Nanterre;48.895458790552965;2.185452994284943;—;FOURNITURES
CLIM PLUS;clim+;AULNAY SOUS BOIS CLIM+;93000;AULNAY SOUS BOIS;48.934231;2.499789;ILE DE FRANCE;France;17 Rue Henri Becquerel, 93600 Aulnay-sous-Bois;48.9468014825558;2.4818836705087852;—;FOURNITURES
CLIM PLUS;clim+;COIGNIERES CLIM+;78000;COIGNIERES;48.7671468;1.9193679;ILE DE FRANCE;France;6-8 Rue Marie Curie, 78310 Coignières;48.75843487568091;1.932265481572857;—;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE PARIS 10;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France;63 quai de Valmy;48.871215686025806;2.364963650124208;01 40 18 48 48 paris10@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE PARIS 14;75000;PARIS;48.965057562602446;2.9534540924192885;ILE DE FRANCE;France;26 rue Gassendi;48.835755304630545;2.3319643175781417;01 43 20 21 21 paris14@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE PARIS 13;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France;2 - 8 rue Albert EINSTEIN;48.826927786570536;2.384391174864193;01 40 01 00 10 paris13@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE NEMOURS;77000;NEMOURS;48.2672;2.6927;ILE DE FRANCE;France;ZAC des hauteurs du Loing,27 chemin des Mazes;48.27667321403433;2.7088061595338773;01 64 45 54 54 nemours@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE PONTAULT COMBAULT;77000;PONTAULT COMBAULT;48.7973;2.6067;ILE DE FRANCE;France;16 - 18 rue de Paris,RN 4;48.777629292531905;2.5980985441296123;01 60 18 21 21 pontaultcombault@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE MEAUX;77000;MEAUX;48.9601;2.8883;ILE DE FRANCE;France;3 B avenue de la Victoire;48.95720197226321;2.9085634517072934;01 60 09 55 66 meaux@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE MELUN;77000;VAUX LE PENIL;48.5255542;2.6831642;ILE DE FRANCE;France;269 rue du Maréchal Juin,Accueil 46, Livraison 45;48.53933227461879;2.684576327518456;01 64 37 08 71 melun@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE LIEUSAINT;77000;LIEUSAINT;48.6347;2.5486;ILE DE FRANCE;France;ZAC du Levant,333 avenue Marguerite PEREY - Bât. A2;48.62273352526937;2.5627383603765663;01 60 02 50 02 lieusaint@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE D'EVRY;91000;EVRY LISSES;48.6290;2.4350;ILE DE FRANCE;France;19 rue des Pyrénées;48.605460647756466;2.439171795300239;01 69 11 20 00 evry@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE PALAISEAU;91000;PALAISEAU;48.7149;2.2450;ILE DE FRANCE;France;6 rue Ambroise Crozat;48.85438229643367;2.7225780850504826;01 69 74 10 19 palaiseau@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE MONTLHERY;91000;MONTLHERY;48.6403;2.2723;ILE DE FRANCE;France;31 rue du pont aux Pins;48.64954191332458; 2.2751100058882217;01 69 63 30 60 montlhery@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE BAGNEUX;92000;BAGNEUX;48.795056;2.3027323;ILE DE FRANCE;France;10 allée du Parc de Garlande;48.800862556935805;2.309070958449472;01 55 48 91 91 chatillon@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE VILLENEUVE LA GARENNE;92000;VILLENEUVE LA GARENNE;48.9370;2.3270;ILE DE FRANCE;France;32 - 34 avenue Marc SANGNIER;48.92930449684142;2.3283051051247052;01 41 21 31 00 villeneuvelagarenne@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE NANTERRE;92000;NANTERRE;48.8924;2.2066;ILE DE FRANCE;France;28 rue des Agglomérés;48.89654185841163;2.1848404447631626;01 40 99 08 59 nanterre@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE ROSNY;93000;ROSNY SOUS BOIS;48.8700;2.4830;ILE DE FRANCE;France;147 boulevard Alsace Lorraine;49.044334539693715;2.7666865136726977;01 48 70 21 63 rosny@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE D'AUBERVILLIERS;93000;AUBERVILLIERS;48.9146078;2.3821895;ILE DE FRANCE;France;65 rue des Cités;49.032343378117396;2.9426306867985033;01 48 11 93 93 aubervilliers@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE VALENTON;94000;VALENTON;48.7452;2.4634;ILE DE FRANCE;France;ZAC du champ Saint Julien,Rue Henri Moissan;48.7513736586758;2.456250083250772;01 43 89 44 00 valenton@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE CHAMPIGNY;94000;CHAMPIGNY SUR MARNE;48.8162;2.4930;ILE DE FRANCE;France;16 rue Serpente;48.817114322944725;2.5318212756360507;01 45 16 26 00 champigny@yesss.fr;FOURNITURES
YESSS ELECTRIQUE;CEF - YESSS ELECTRIQUE;YESSS ÉLECTRIQUE (DIRECTION REGIONALE PARIS EST);95000;HERBLAY;48.9906;2.1680;ILE DE FRANCE;France;38 AVENUE DU GROS CHENE 95220 HERBLAY-SUR-SEINE;49.022450850667305;2.1219578384416464;drparisest@yesss.fr;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE GONESSE;95000;GONESSE;48.9869;2.4500;ILE DE FRANCE;France;6 bis rue Berthelot;48.98432509320225;2.4574720141556416;01 34 07 88 88 gonesse@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE D'ARGENTEUIL;95000;ARGENTEUIL;48.9479069;2.2481797;ILE DE FRANCE;France;218 route de Pontoise;49.14027104380868;2.6130408419515785;01 34 10 14 00 argenteuil@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE CHAMPAGNE SUR OISE;95000;CHAMPAGNE SUR OISE;49.1353;2.2443;ILE DE FRANCE;France;1 rue Lavoisier Lot 6,ZA du Paradis;49.1441709376748;2.2560840638691593;01 30 28 21 07 champagnesuroise@yesss-fr.com;FOURNITURES
YESSS ELECTRIQUE;YESSS Electrique;AGENCE DE SAINT LEU LA FORET;95000;SAINT LEU LA FORET;49.0167;2.2500;ILE DE FRANCE;France;1 rue Charles CROS;49.0032181411104;2.252649928471964;01 34 18 88 18 saintleu@yesss-fr.com;FOURNITURES
KILOUTOU ;KILOUT;KILOUTOU  ETAMPES ETRECHY;91000;ETRECHY;48.4935;2.1904;ILE DE FRANCE;France;ZAC des Gravelles, 9 rue Tulipiers, 91580 Étréchy;48.48869281828167;2.1977827691319227;01 89 16 57 45;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU THIAIS;94000;THIAIS;48.7758;2.3879;ILE DE FRANCE;France;5 rue Alouettes, 94320 Thiais;48.75216514568523;2.3774463035201814;01 83 62 99 47;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU TP PORT DE GENNEVILLIERS;92000;GENNEVILLIERS;48.9254221;2.2940122;ILE DE FRANCE;France;15 chemin Petits Marais, 92230 Gennevilliers;48.94591451371501;2.302652021288767;01 89 16 49 58;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU ORSAY SACLAY;91000;ORSAY;48.6979;2.1818;ILE DE FRANCE;France;16 rue Nicolas Appert, 91400 Orsay;48.710082743787964;2.1788338114737273;01 59 30 29 58;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU IVRY-SUR-SEINE;94000;IVRY SUR SEINE;48.8130;2.4014;ILE DE FRANCE;France;122 boulevard Stalingrad, 94200 Ivry-sur-Seine;48.80200959209641;2.3814660124632736;01 89 16 53 65;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU CLAMART;92000;CLAMART;48.7998;2.2629;ILE DE FRANCE;France;231 Avenue du Général de Gaulle, 92140 Clamart, France;48.786898496106275;2.257817255169248;01 89 16 51 91;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU  EPINAY-SUR-SEINE;93000;EPINAY SUR SEINE;48.95861;2.30361;ILE DE FRANCE;France;171 route de Saint-Leu, 93800 Épinay-sur-Seine;48.95478140978262;2.3338805231354858;01 84 25 42 52;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU COIGNIÈRES;78000;COIGNIERES;48.7671468;1.9193679;ILE DE FRANCE;France;N10, 100 voie Latérale Nord, 78310 Coignières;48.75018458236313;1.9272928716520143;01 84 25 42 33;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU BONNEUIL-SUR-MARNE  ;94000;BONNEUIL SUR MARNE;48.7742;2.4792;ILE DE FRANCE;France;La Plateforme du Bâtiment, 27 avenue du Maréchal Leclerc, 94380 Bonneuil-sur-Marne;48.775050999221314;2.493041931081464;01 89 16 53 38;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU OSNY;95000;OSNY;49.0628;2.0628;ILE DE FRANCE;France;Zone d'Activités La Demi Lieue, route départementale 915, 95520 Osny;49.0725166844515;2.0799624286805987;01 89 16 58 30;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU TP MITRY-MORY;77000;MITRY MORY;48.9839;2.6167;ILE DE FRANCE;France;Zone Industrielle Mitry Compans, 4 rue Marcelin Berthelot, 77290 Mitry-Mory;48.98055105063185;2.6448612998403482;01 89 16 50 44;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU  EL EVATION MAUREPAS;78000;MAUREPAS;48.7611;1.9442;ILE DE FRANCE;France;18 rue Montfort, 78310 Maurepas;48.76406444451163;1.9190760292346318;—;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU ROISSY;95000;ROISSY EN FRANCE;49.0042;2.5156;ILE DE FRANCE;France;29 rue Jean Moulin, 95700 Roissy-en-France;49.00417078204675;2.508160709643727;01 89 16 58 38;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU PARIS 14ÈME PORTE D'ORL EANS;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France;1 rue Monticelli, 75014 Paris;48.82223762900511;2.3298901538095644;01 89 16 56 25;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU BOUGIVAL;78000;BOUGIVAL;48.8631;2.1383;ILE DE FRANCE;France;Route Nationale 13, 14 rue Yvan Tourgueneff, 78380 Bougival;48.86802699137851;2.14712341148243;01 89 16 53 06;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU PARIS 18ÈME PORTE DE CLIGNANCOURT;75000;PARIS;48.8534951;2.3483915;ILE DE FRANCE;France;Boulevard Ney, 75018 Paris;48.8981360495891;2.3368561802316723;01 89 16 55 87;PETITS ENGINS
KILOUTOU ;KILOUT;KILOUTOU SERVON;77000;SERVON;48.7161;2.5858;ILE DE FRANCE;France;Parking Baudry, route Nationale 19, 77170 Servon;48.70843480900995;2.5896070476936313;01 89 16 56 62;PETITS ENGINS
